수집시간,조건ID,상태,URL,메시지
2026-06-10T23:26:52+09:00,20260610105911284330,Collection failed,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%84%A4%EC%9D%B4%EB%B2%84+%EB%B6%80%EB%8F%99%EC%82%B0&ackey=qnqdfotc,Failed step: Step 4: Current URL | Current URL: https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%84%A4%EC%9D%B4%EB%B2%84+%EB%B6%80%EB%8F%99%EC%82%B0&ackey=qnqdfotc | CollectionStepError: 네이버부동산이 자동 브라우저 접근을 제한하고 있습니다. 수동 URL 저장 또는 텍스트 붙여넣기 방식을 사용해주세요.
2026-06-10T23:26:52+09:00,20260610105911284330,브라우저 자동화 수집 불가,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%84%A4%EC%9D%B4%EB%B2%84+%EB%B6%80%EB%8F%99%EC%82%B0&ackey=qnqdfotc,네이버부동산이 자동 브라우저 접근을 제한하고 있습니다. 수동 URL 저장 또는 텍스트 붙여넣기 방식을 사용해주세요.
2026-06-10T23:53:00+09:00,,실행 시간,,2026-06-10T23:53:00+09:00
2026-06-10T23:53:00+09:00,,읽은 조건 개수,,1
2026-06-10T23:53:00+09:00,20260610105911284330,처리한 조건,,"{""id"": ""20260610105911284330"", ""regions"": [""충북 전체""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": ""https://new.land.naver.com/search?keyword=%EC%B6%A9%EB%B6%81+%EC%A0%84%EC%B2%B4"", ""registered_at"": ""2026-06-10T10:59:11"", ""last_collected_at"": ""2026-06-10T23:53:00+09:00"", ""new_listing_count"": 0}"
2026-06-10T23:53:30+09:00,20260610105911284330,Browser channel,,chrome
2026-06-10T23:53:30+09:00,20260610105911284330,Step 1: Open Naver,https://www.naver.com/,https://www.naver.com/
2026-06-10T23:53:35+09:00,20260610105911284330,Step 2: Search Naver Real Estate,https://www.naver.com/,네이버 부동산
2026-06-10T23:53:42+09:00,20260610105911284330,Step 3: Click Real Estate Link,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%84%A4%EC%9D%B4%EB%B2%84+%EB%B6%80%EB%8F%99%EC%82%B0&ackey=zg1ktx37,네이버 부동산 또는 N pay 부동산 링크 탐색
2026-06-10T23:53:43+09:00,20260610105911284330,Found link text,https://land.naver.com/news/headline.naver,네이버 부동산 뉴스투자정보
2026-06-10T23:53:43+09:00,20260610105911284330,Found link href,https://land.naver.com/news/headline.naver,https://land.naver.com/news/headline.naver
2026-06-10T23:53:56+09:00,20260610105911284330,Clicked link text,https://land.naver.com/news/headline.naver,네이버 부동산 뉴스투자정보
2026-06-10T23:53:56+09:00,20260610105911284330,Clicked link href,https://land.naver.com/news/headline.naver,https://land.naver.com/news/headline.naver
2026-06-10T23:53:56+09:00,20260610105911284330,Step 4: Current URL,https://land.naver.com/news/headline.naver,https://land.naver.com/news/headline.naver
2026-06-10T23:53:56+09:00,20260610105911284330,Entered Naver Real Estate,https://land.naver.com/news/headline.naver,https://land.naver.com/news/headline.naver
2026-06-10T23:53:56+09:00,20260610105911284330,Step 5: Search Region,https://land.naver.com/news/headline.naver,충청북도
2026-06-10T23:53:56+09:00,20260610105911284330,Region search input found,https://land.naver.com/news/headline.naver,충청북도
2026-06-10T23:53:56+09:00,20260610105911284330,Search query typed,https://land.naver.com/news/headline.naver,충청북도
2026-06-10T23:54:06+09:00,20260610105911284330,Collection failed,https://land.naver.com/news/headline.naver,Failed step: Step 5: Search Region | Current URL: https://land.naver.com/news/headline.naver | CollectionStepError: 지역 자동완성 첫 번째 후보를 찾지 못했습니다. 검색어=충청북도
2026-06-11T00:05:43+09:00,,실행 시간,,2026-06-11T00:05:43+09:00
2026-06-11T00:05:43+09:00,,읽은 조건 개수,,1
2026-06-11T00:05:43+09:00,20260610105911284330,처리한 조건,,"{""id"": ""20260610105911284330"", ""regions"": [""충북 전체""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": ""https://new.land.naver.com/search?keyword=%EC%B6%A9%EB%B6%81+%EC%A0%84%EC%B2%B4"", ""registered_at"": ""2026-06-10T10:59:11"", ""last_collected_at"": ""2026-06-11T00:05:43+09:00"", ""new_listing_count"": 0}"
2026-06-11T00:06:11+09:00,20260610105911284330,Browser channel,,chrome
2026-06-11T00:06:11+09:00,20260610105911284330,Step 1: Open Naver,https://www.naver.com/,https://www.naver.com/
2026-06-11T00:06:16+09:00,20260610105911284330,Step 2: Search Naver Real Estate,https://www.naver.com/,네이버 부동산
2026-06-11T00:06:22+09:00,20260610105911284330,Step 3: Click Real Estate Link,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%84%A4%EC%9D%B4%EB%B2%84+%EB%B6%80%EB%8F%99%EC%82%B0&ackey=pz4rpwsn,네이버 부동산 또는 N pay 부동산 링크 탐색
2026-06-11T00:06:24+09:00,20260610105911284330,Found link text,https://land.naver.com/news/headline.naver,네이버 부동산 뉴스투자정보
2026-06-11T00:06:24+09:00,20260610105911284330,Found link href,https://land.naver.com/news/headline.naver,https://land.naver.com/news/headline.naver
2026-06-11T00:06:37+09:00,20260610105911284330,Clicked link text,https://land.naver.com/news/headline.naver,네이버 부동산 뉴스투자정보
2026-06-11T00:06:37+09:00,20260610105911284330,Clicked link href,https://land.naver.com/news/headline.naver,https://land.naver.com/news/headline.naver
2026-06-11T00:06:37+09:00,20260610105911284330,Step 4: Current URL,https://land.naver.com/news/headline.naver,https://land.naver.com/news/headline.naver
2026-06-11T00:06:37+09:00,20260610105911284330,Entered Naver Real Estate,https://land.naver.com/news/headline.naver,https://land.naver.com/news/headline.naver
2026-06-11T00:06:37+09:00,20260610105911284330,Step 5: Search Region,https://land.naver.com/news/headline.naver,충청북도
2026-06-11T00:06:37+09:00,20260610105911284330,Current URL before region search,https://land.naver.com/news/headline.naver,https://land.naver.com/news/headline.naver
2026-06-11T00:06:37+09:00,20260610105911284330,Search input selector found,https://land.naver.com/news/headline.naver,input[placeholder*='단지']
2026-06-11T00:06:37+09:00,20260610105911284330,Search query,https://land.naver.com/news/headline.naver,충청북도
2026-06-11T00:06:40+09:00,20260610105911284330,Search query typed,https://land.naver.com/news/headline.naver,충청북도
2026-06-11T00:06:48+09:00,20260610105911284330,Suggestion not found,https://land.naver.com/news/headline.naver,충청북도
2026-06-11T00:06:48+09:00,20260610105911284330,Search input Enter pressed,https://new.land.naver.com/search?sk=%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84,충청북도
2026-06-11T00:06:58+09:00,20260610105911284330,Current URL after region search,https://new.land.naver.com/404,https://new.land.naver.com/404
2026-06-11T00:06:58+09:00,20260610105911284330,404 detected step,https://new.land.naver.com/404,검색어=충청북도 | Current URL=https://new.land.naver.com/404
2026-06-11T00:06:58+09:00,20260610105911284330,Collection failed,https://new.land.naver.com/404,Failed step: Step 5: Search Region | Current URL: https://new.land.naver.com/404 | CollectionStepError: 검색어=충청북도 | Current URL=https://new.land.naver.com/404
2026-06-11T00:15:54+09:00,,실행 시간,,2026-06-11T00:15:54+09:00
2026-06-11T00:15:54+09:00,,읽은 조건 개수,,1
2026-06-11T00:15:54+09:00,20260610105911284330,처리한 조건,,"{""id"": ""20260610105911284330"", ""regions"": [""충북 전체""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": ""https://new.land.naver.com/search?keyword=%EC%B6%A9%EB%B6%81+%EC%A0%84%EC%B2%B4"", ""registered_at"": ""2026-06-10T10:59:11"", ""last_collected_at"": ""2026-06-11T00:15:54+09:00"", ""new_listing_count"": 0}"
2026-06-11T00:16:23+09:00,20260610105911284330,Browser channel,,chrome
2026-06-11T00:16:23+09:00,20260610105911284330,Step 1: Open Naver,https://www.naver.com/,https://www.naver.com/
2026-06-11T00:16:28+09:00,20260610105911284330,Step 2: Search Naver Real Estate,https://www.naver.com/,네이버 부동산
2026-06-11T00:16:35+09:00,20260610105911284330,Step 3: Click Real Estate Link,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%84%A4%EC%9D%B4%EB%B2%84+%EB%B6%80%EB%8F%99%EC%82%B0&ackey=rznkzylz,네이버 부동산 또는 N pay 부동산 링크 탐색
2026-06-11T00:16:36+09:00,20260610105911284330,Candidate link evaluation,https://land.naver.com/,Text=네이버페이 부동산 land.naver.com | Href=https://land.naver.com/ | accepted: real estate root link
2026-06-11T00:16:37+09:00,20260610105911284330,Candidate link evaluation,https://land.naver.com/,Text=네이버페이 부동산 | Href=https://land.naver.com/ | accepted: real estate root link
2026-06-11T00:16:37+09:00,20260610105911284330,Candidate link evaluation,https://new.land.naver.com/complexes,Text=매물 | Href=https://new.land.naver.com/complexes | rejected: text or path is not an approved real estate home link
2026-06-11T00:16:37+09:00,20260610105911284330,Candidate link evaluation,https://isale.land.naver.com/iSale/Map/,Text=분양 | Href=https://isale.land.naver.com/iSale/Map/ | rejected: text or path is not an approved real estate home link
2026-06-11T00:16:38+09:00,20260610105911284330,Candidate link evaluation,https://land.naver.com/news/,Text=뉴스 | Href=https://land.naver.com/news/ | rejected: blocked text: news/investment information
2026-06-11T00:16:38+09:00,20260610105911284330,Candidate link evaluation,https://land.naver.com/community/,Text=커뮤니티 | Href=https://land.naver.com/community/ | rejected: text or path is not an approved real estate home link
2026-06-11T00:16:38+09:00,20260610105911284330,Candidate link evaluation,https://land.naver.com/,"Text=내 집 마련의 시작, 네이버페이 부동산 | Href=https://land.naver.com/ | accepted: real estate root link"
2026-06-11T00:16:39+09:00,20260610105911284330,Candidate link evaluation,https://land.naver.com/news/headline.naver,Text=네이버 부동산 뉴스투자정보 | Href=https://land.naver.com/news/headline.naver | rejected: blocked text: news/investment information
2026-06-11T00:16:52+09:00,20260610105911284330,Clicked link text,https://land.naver.com/,네이버페이 부동산 land.naver.com
2026-06-11T00:16:52+09:00,20260610105911284330,Clicked link href,https://land.naver.com/,https://land.naver.com/
2026-06-11T00:16:52+09:00,20260610105911284330,Step 4: Current URL,https://land.naver.com/,https://land.naver.com/
2026-06-11T00:16:52+09:00,20260610105911284330,Entered Naver Real Estate,https://land.naver.com/,https://land.naver.com/
2026-06-11T00:16:52+09:00,20260610105911284330,Step 5: Search Region,https://land.naver.com/,충청북도
2026-06-11T00:16:52+09:00,20260610105911284330,Current URL before region search,https://land.naver.com/,https://land.naver.com/
2026-06-11T00:16:52+09:00,20260610105911284330,Search input selector found,https://land.naver.com/,input[placeholder*='단지']
2026-06-11T00:16:52+09:00,20260610105911284330,Search query,https://land.naver.com/,충청북도
2026-06-11T00:16:55+09:00,20260610105911284330,Search query typed,https://land.naver.com/,충청북도
2026-06-11T00:17:02+09:00,20260610105911284330,Suggestion not found,https://land.naver.com/,충청북도
2026-06-11T00:17:02+09:00,20260610105911284330,Search input Enter pressed,https://new.land.naver.com/search?sk=%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84,충청북도
2026-06-11T00:17:12+09:00,20260610105911284330,Current URL after region search,https://new.land.naver.com/404,https://new.land.naver.com/404
2026-06-11T00:17:13+09:00,20260610105911284330,404 detected step,https://new.land.naver.com/404,검색어=충청북도 | Current URL=https://new.land.naver.com/404
2026-06-11T00:17:13+09:00,20260610105911284330,Collection failed,https://new.land.naver.com/404,Failed step: Step 5: Search Region | Current URL: https://new.land.naver.com/404 | CollectionStepError: 검색어=충청북도 | Current URL=https://new.land.naver.com/404
2026-06-11T00:35:54+09:00,,실행 시간,,2026-06-11T00:35:54+09:00
2026-06-11T00:35:54+09:00,,읽은 조건 개수,,1
2026-06-11T00:35:54+09:00,20260610105911284330,처리한 조건,,"{""id"": ""20260610105911284330"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T10:59:11"", ""last_collected_at"": ""2026-06-11T00:35:54+09:00"", ""new_listing_count"": 0}"
2026-06-11T00:36:22+09:00,20260610105911284330,Browser channel,,chrome
2026-06-11T00:36:22+09:00,20260610105911284330,Start URL,https://fin.land.naver.com/map?layer=NobwRAlgJmBcYAsD2BbApmANGAzmghgE4DGCACkfijnCAL50C6QA&center=3zhF48-2AM354&zoom=15,https://fin.land.naver.com/map?layer=NobwRAlgJmBcYAsD2BbApmANGAzmghgE4DGCACkfijnCAL50C6QA&center=3zhF48-2AM354&zoom=15
2026-06-11T00:36:32+09:00,20260610105911284330,Current URL after load,https://financial.pstatic.net/404.html?text=%ED%99%88%EC%9C%BC%EB%A1%9C%20%EC%9D%B4%EB%8F%99&url=https://fin.land.naver.com/,https://financial.pstatic.net/404.html?text=%ED%99%88%EC%9C%BC%EB%A1%9C%20%EC%9D%B4%EB%8F%99&url=https://fin.land.naver.com/
2026-06-11T00:36:32+09:00,20260610105911284330,404 detected step,https://financial.pstatic.net/404.html?text=%ED%99%88%EC%9C%BC%EB%A1%9C%20%EC%9D%B4%EB%8F%99&url=https://fin.land.naver.com/,Failed step: Start URL | Current URL: https://financial.pstatic.net/404.html?text=%ED%99%88%EC%9C%BC%EB%A1%9C%20%EC%9D%B4%EB%8F%99&url=https://fin.land.naver.com/
2026-06-11T00:36:32+09:00,20260610105911284330,Collection failed,https://financial.pstatic.net/404.html?text=%ED%99%88%EC%9C%BC%EB%A1%9C%20%EC%9D%B4%EB%8F%99&url=https://fin.land.naver.com/,Failed step: Start URL | Current URL: https://financial.pstatic.net/404.html?text=%ED%99%88%EC%9C%BC%EB%A1%9C%20%EC%9D%B4%EB%8F%99&url=https://fin.land.naver.com/ | CollectionStepError: 지도 시작 URL이 404로 이동했습니다: https://financial.pstatic.net/404.html?text=%ED%99%88%EC%9C%BC%EB%A1%9C%20%EC%9D%B4%EB%8F%99&url=https://fin.land.naver.com/
2026-06-11T01:07:33+09:00,20260610094838704354,실행 시간,,2026-06-11T01:07:33+09:00
2026-06-11T01:07:33+09:00,20260610094838704354,CDP connected,http://localhost:9222,http://localhost:9222
2026-06-11T01:07:33+09:00,20260610094838704354,Detected tabs,,"[""https://www.naver.com/"", ""https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00""]"
2026-06-11T01:07:33+09:00,20260610094838704354,Selected tab,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00
2026-06-11T01:07:35+09:00,20260610094838704354,Listing cards found,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00,86
2026-06-11T01:07:35+09:00,20260610094838704354,First listing title,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00,본문 바로가기
2026-06-11T01:07:35+09:00,20260610094838704354,First listing price,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00,월세 100/25
2026-06-11T01:07:35+09:00,20260610094838704354,Saved count,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00,3
2026-06-11T01:07:35+09:00,20260610094838704354,중복 제외 개수,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00,0
2026-06-11T01:18:10+09:00,20260610094838704354,실행 시간,,2026-06-11T01:18:10+09:00
2026-06-11T01:18:11+09:00,20260610094838704354,CDP connected,http://localhost:9222,http://localhost:9222
2026-06-11T01:18:11+09:00,20260610094838704354,Detected tabs,,"[""https://www.naver.com/"", ""https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA""]"
2026-06-11T01:18:11+09:00,20260610094838704354,Selected tab,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA
2026-06-11T01:18:13+09:00,20260610094838704354,Listing cards found,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,10
2026-06-11T01:18:13+09:00,20260610094838704354,First listing title,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,복대동 일반원룸
2026-06-11T01:18:13+09:00,20260610094838704354,First listing price,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,월세 100/25
2026-06-11T01:18:13+09:00,20260610094838704354,Saved count,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,3
2026-06-11T01:18:13+09:00,20260610094838704354,중복 제외 개수,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,0
2026-06-11T01:38:37+09:00,20260610094838704354,실행 시간,,2026-06-11T01:38:37+09:00
2026-06-11T01:38:37+09:00,20260610094838704354,Removed existing UI items,,0
2026-06-11T01:38:37+09:00,20260610094838704354,CDP connected,http://localhost:9222,http://localhost:9222
2026-06-11T01:38:37+09:00,20260610094838704354,Detected tabs,,"[""https://www.naver.com/"", ""https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA""]"
2026-06-11T01:38:37+09:00,20260610094838704354,Selected tab,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA
2026-06-11T01:38:39+09:00,20260610094838704354,Candidate cards found,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,11
2026-06-11T01:38:39+09:00,20260610094838704354,Excluded UI items,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,4
2026-06-11T01:38:39+09:00,20260610094838704354,Listing cards found,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,7
2026-06-11T01:38:39+09:00,20260610094838704354,First listing title,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,복대동 일반원룸
2026-06-11T01:38:39+09:00,20260610094838704354,First listing price,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,월세 100/25
2026-06-11T01:38:39+09:00,20260610094838704354,Actual listings saved,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,1
2026-06-11T01:38:39+09:00,20260610094838704354,Saved count,https://fin.land.naver.com/map?center=3zAP8A-2A94Fi&zoom=14.16209775358375&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,1
